sku;Brand;Description;Final_price;Original_price;Discount;Regular_price;Regular_price_measure;Regular_price_un;timestamp
251541;MILKA;Chocolate Con Leche Milka 55g;640.0;;;11636.36;1;kg;2023-12-27 14:41:54.478
2925;BARILLA;Fideos Penne Rigate Barilla 500 Gr;6330.45;;;12660.9;1;kg;2023-12-27 14:41:54.478
28764;SHOT;Chocolate Con Maní Shot 90g;871.82;;;9686.89;1;kg;2023-12-27 14:41:54.478
374145;LADDU BAR;Barra Laddu Bar Vegan Frutos Rojos X 30g;478.0;;;1593.33;100;gr;2023-12-27 14:41:54.478
28204;CACHAFAZ;Galletitas Cachafaz;1487.0;;;6608.89;1;kg;2023-12-27 14:41:54.478
347954;MORIXE;Harina Para Pizzas Morixe X1kg;1465.0;;;1465.0;1;kg;2023-12-27 14:41:54.478
316890;CUISINE & CO NBE MP;Pepas Cuisine&co Batata X300gr;715.29;;;2384.3;1;kg;2023-12-27 14:41:54.478
395388;LAY´S;Papas Fritas Lays Jamon Serrano X34g;789.0;;;2320.59;100;gr;2023-12-27 14:41:54.478
22373;HILERET;Endulzante Hileret Stevia X 200 Ml;1964.56;;;9822.8;1;lt;2023-12-27 14:41:54.478
374136;LADDU BAR;Barra Laddu Bar Vegana Arandanos X 30g;478.0;;;1593.33;100;gr;2023-12-27 14:41:54.478
337044;ARCOR;Mermelada Arcor Frutilla +fruta X454g;1543.0;;;3398.68;1;kg;2023-12-27 14:41:54.478
339440;MAGGI;Maggi® Caldo Verdura X 12u.;358.73;;;3146.75;1;kg;2023-12-27 14:41:54.478
352096;LA CAMPAGNOLA;Arvejas La Campagnola X195g;384.0;;;1280.0;1;kg;2023-12-27 14:41:54.478
401116;LA PERLA;Pan Para Panchos La Perla 220g;770.0;;;3500.0;1;kg;2023-12-27 14:41:54.478
309184;CUISINE & CO NBE MP;Mermelada Durazno Reducida Calorias C&co;816.82;;;2094.41;1;kg;2023-12-27 14:41:54.478
36047;NATURA;Aderezo Ketchup Natura 500 Gr;1237.0;;;2474.0;1;kg;2023-12-27 14:41:54.478
348283;EXQUISITA;Brownies Exquisita Ldg X400gr;2614.0;;;6535.0;1;kg;2023-12-27 14:41:54.478
315178;DULCE MAMA;Budin Dulce Mama - Sabor Vainilla - 170 Gr;239.4;399.0;-40%;2347.06;1;kg;2023-12-27 14:41:54.478
20477;KINDER;Kinder Chocolate 4 U;562.65;;;1125.3;100;gr;2023-12-27 14:41:54.478
340096;CUISINE & CO NBE MP;Biscuits Cuisine & Co 125gr;528.53;;;4228.24;1;kg;2023-12-27 14:41:54.478
388352;COQUITAS;Galletitas Melitas 159g;400.0;;;2515.72;1;kg;2023-12-27 14:41:54.478
340562;ARCOR;Mermelada Arcor Light Frasco Duraz X390g;878.0;;;2251.28;1;kg;2023-12-27 14:41:54.478
385568;BELDENT;Chicle Menta Beldent Infinit 13,3g;279.0;;;2146.15;100;gr;2023-12-27 14:41:54.478
238229;Kit Kat;Oblea Kitkat® Dark 4 Fingers X 41,5gr;412.42;;;993.78;100;gr;2023-12-27 14:41:54.478
387754;OREO;Galletitas Dulces Rellenas Con Crema Oreo 182,5g;607.1;934.0;-35%;5188.89;1;kg;2023-12-27 14:41:54.478
46261;ARCOR;Garrapiñadas Arcor De Maní X 80 Gr;776.0;;Llevando 2: $388.00 c/u;9700.0;1;kg;2023-12-27 14:41:54.478
251552;BON O BON;Bon O Bon Leche 270 Gr;4024.0;;;14903.7;1;kg;2023-12-27 14:41:54.478
343640;NOBLEZA GAUCHA;Yerba Mate Nobleza Gaucha Suave X1kg Sin Tacc;2319.0;;;2319.0;1;kg;2023-12-27 14:41:54.478
331870;LA VIRGINIA;Café La Virginia Molido 500gr;4496.0;;;8992.0;1;kg;2023-12-27 14:41:54.478
392887;LA CAMPAGNOLA;Jardinera La Campagnola Hortalizas Y Legumbres X300g;570.0;;;1900.0;1;kg;2023-12-27 14:41:54.478
13261;ARTESANO;Turron Artesano Torta Alicante 150 Gr;9765.0;;Llevando 2: $4882.50 c/u;65100.0;1;kg;2023-12-27 14:41:54.478
348305;NESCAFE;Café Nescafe Dolca Latte Mix X125g;954.59;;Llevando 2: $572,75 c/u;7636.72;1;kg;2023-12-27 14:41:54.478
395371;PEHUAMAR;Papas Fritas Pehuamar Lisa X485g;3994.0;;;8320.83;1;kg;2023-12-27 14:41:54.478
26681;NATURA;Mostaza Natura;502.0;;;2008.0;1;kg;2023-12-27 14:41:54.478
238894;COFLER;Alfajor Cofler Block 60 Gr;518.0;;;8633.33;1;kg;2023-12-27 14:41:54.478
5863;SALSATI;Pulpa De Tomate Salsati 520 Gr;395.0;;;759.62;1;kg;2023-12-27 14:41:54.478
24821;CABRALES;Cafe Cabrales Espressarte Dimattina 55 Gr;5418.24;;;98513.45;1;kg;2023-12-27 14:41:54.478
340517;CUISINE & CO NBE MP;Maíz Pisingallo Cuisine & Co 400gr;648.99;;;1622.48;1;kg;2023-12-27 14:41:54.478
152632;TRIX;Trix® Cereal X 330gr;1682.28;;;5097.82;1;kg;2023-12-27 14:41:54.478
2752;GREEN HILLS;Té Green Hills - 25 Saquitos;611.63;;;1223.26;100;gr;2023-12-27 14:41:54.478
342886;ALICANTE;Pimenton Alicante St X25g;500.0;;;2000.0;100;gr;2023-12-27 14:41:54.478
13259;ARTESANO;Turrón Artesano Jijona X150g;7339.5;;Llevando 2: $3669.75 c/u;48930.0;1;kg;2023-12-27 14:41:54.478
10339;9 DE ORO;Bizcochos Agridulces 9 De Oro 200 Gr;1037.0;;;5185.0;1;kg;2023-12-27 14:41:54.478
40548;TIC TAC;Pastillas Tic Tac Naranja 33 U;176.07;;;1100.44;100;gr;2023-12-27 14:41:54.478
245719;MR POP´S;Chupetin Mr.pops Evolution Blueberry 432 Gr;1171.04;;;2710.74;1;kg;2023-12-27 14:41:54.478
258197;HEINZ;Mayonesa Heinz 850gr;2321.0;;;2730.59;1;kg;2023-12-27 14:41:54.478
43456;TERRABUSI;Alfajor Terrabusi Blanco Glaseado 6ux38g;1825.0;;;8004.39;1;kg;2023-12-27 14:41:54.478
32476;FRUTIGRAN;Galletitas Frutigran Con Chia Y Lino 240 Gr;608.91;;;2537.13;1;kg;2023-12-27 14:41:54.478
13425;ROCKLET´S;Confites Rocklets De Chocolate 40 Gr;594.0;;;1485.0;100;gr;2023-12-27 14:41:54.478
309295;CUISINE & CO NBE MP;Tostadas Clasicas 200 Gr Cuisine & Co;879.33;;;4396.65;1;kg;2023-12-27 14:41:54.478
45344;NATURA;Aceite De Oliva Natura Virgen 120 Ml;1454.0;;;12116.67;1;kg;2023-12-27 14:41:54.478
395389;LAY´S;Papas Fritas Lays Queso Y Cebolla X34g;789.0;;;2320.59;100;gr;2023-12-27 14:41:54.478
389443;BIMBO;Vainillas Bimbo X 12u;685.0;;;4628.38;1;kg;2023-12-27 14:41:54.478
15426;DONUTS;Galletitas Donuts Chocolate Blanco 78 Gr;687.83;;;8818.33;1;kg;2023-12-27 14:41:54.478
399823;NESCAFE;Nescafé® Dolce Gusto® Capuccino Dulce De Leche X 16u.;4089.49;;;15146.26;1;kg;2023-12-27 14:41:54.478
288862;LETIZIA;Harina De Trigo Letizia 000 X1kg;432.0;;;432.0;1;kg;2023-12-27 14:41:54.478
347787;PRESTOPRONTA;Harina Presto Pronta De Maíz Precocida X730;860.0;;;1178.08;1;kg;2023-12-27 14:41:54.478
254420;CROWIE;Barrita De Arroz Crowie Chocolate Negro 3 U;769.0;;;6408.33;100;gr;2023-12-27 14:41:54.478
392428;LA LECHERA;La Lechera® Nutrifuerza X 800gr;;;;5286.76;1;kg;2023-12-27 14:41:54.478
394778;CUISINE & CO NBE MP;Granola Con Pasas Cuisine&co 320gr;1631.76;;;5099.25;1;kg;2023-12-27 14:41:54.478
387541;BIMBO;Madalenas Rellenas Con Ddl Bimbo X 180g;777.0;;;4089.47;1;kg;2023-12-27 14:41:54.478
386592;ROYAL;Gelatina Royal Regular Frambuesa X25g;264.0;;;1056.0;100;gr;2023-12-27 14:41:54.478
388990;QUAKER;Quaker Avena Tradicional X550g;1568.0;;;2850.91;1;kg;2023-12-27 14:41:54.478
299597;BAGLEY;Pan Dulce Bagley C/frutas X400gr;;;;7615.0;1;kg;2023-12-27 14:41:54.478
336441;SHIVA;Shiva Mix De Semillas X 100 G Sin Tacc;1112.8;;;11128.0;1;kg;2023-12-27 14:41:54.478
403653;MATARAZZO;Fideos Matarazzo Penne Rigate N45 X500g;1335.0;;;2670.0;1;kg;2023-12-27 14:41:54.478
309408;CUISINE & CO NBE MP;Mermelada De Ciruela Cuisine & Co;824.25;;;1811.54;1;kg;2023-12-27 14:41:54.478
391529;MOLTO;Duraznos En Trozos Molto 340g;667.0;;;1961.76;1;kg;2023-12-27 14:41:54.478
349547;LA CAMPAGNOLA;Porotos La Campagnola Alubia X300g;581.0;;;1936.67;1;kg;2023-12-27 14:41:54.478
299835;HEINZ;Mayonesa Heinz Light Doy-pack X350gr;1243.0;;;3531.25;1;kg;2023-12-27 14:41:54.478
24638;DOS ANCLAS;Sal Entrefina Dos Anclas 500 Gr;602.0;;;1204.0;1;kg;2023-12-27 14:41:54.478
346858;LA VIRGINIA;Cafe L Virginia Capsulas Equilibrio X52g;3672.0;;;367.2;1;un;2023-12-27 14:41:54.478
309822;CUISINE & CO NBE MP;Ananá En Rodajas Cuisine & Co 140 Gr;;;;10321.43;1;kg;2023-12-27 14:41:54.478
319960;CRIOLLITAS;Criollitas Tostadas Salvado 195gr;764.0;;;3917.95;1;kg;2023-12-27 14:41:54.478
336621;SALSATI;Salsa Salsati Italiana X340g;479.0;;;1408.82;1;kg;2023-12-27 14:41:54.478
16756;ARCOR;Chupetín Trompito Frutal 11 Gr;1523.0;;;12927.6;100;gr;2023-12-27 14:41:54.478
386234;CUISINE & CO NBE MP;Madalenas Chocolate Con Ddl C&co 180 G;776.88;;;4316.0;1;kg;2023-12-27 14:41:54.478
25682;LA PARMESANA;Orégano La Parmesana 25 Gr;252.0;;;1008.0;100;gr;2023-12-27 14:41:54.478
2955;CELUSAL;Sal Fina Celusal 500 Gr;1345.0;;;2690.0;1;kg;2023-12-27 14:41:54.478
332239;HELLMANN´S;Salsa Barbacoa Hellmanns 250g;515.0;;;2060.0;1;kg;2023-12-27 14:41:54.478
350366;AGUILA;Alfajor Minitorta Brownie 69 G;620.0;;;8732.39;1;kg;2023-12-27 14:41:54.478
329809;BELDENT;Chicle Mentol Beldent 20g;221.0;;;2210.0;100;gr;2023-12-27 14:41:54.478
383754;HELLMANN´S;Aderezo De Ajo Ahumado Hellmanns X250gr;792.0;;;3168.0;1;kg;2023-12-27 14:41:54.478
29327;JORGITO;Alfajores Mini Jorgito Blanco 155 Gr;1359.12;;;8768.52;1;kg;2023-12-27 14:41:54.478
243817;KINDER;Huevo Kinder Sorpresa X40gr;1080.41;;;2701.03;100;gr;2023-12-27 14:41:54.478
407200;MATARAZZO;Fideos Matarazzo Tallarín N5 X500g;1075.0;;;2150.0;1;kg;2023-12-27 14:41:54.478
379482;SUGUS;Caramelos Sugus Confitadosx50gr;405.12;;;810.24;100;gr;2023-12-27 14:41:54.478
22439;HILERET;Endulzante Hileret Zucra X 400 Ml;2328.56;;;5821.4;1;lt;2023-12-27 14:41:54.478
349202;LA CAMPAGNOLA;Mayonesa La Campagnola X1000g;1154.0;;;1154.0;1;kg;2023-12-27 14:41:54.478
392429;NESQUIK;Nesquik® Cereal X 210gr;1320.55;;;6288.33;1;kg;2023-12-27 14:41:54.478
261327;PERGOLA;Bicarbonato De Sodio Pergola Sin Tacc 50 Gr;147.68;;;295.36;100;gr;2023-12-27 14:41:54.478
118666;CASERITA;Harina Caserita Comun Para Pizza Paquete 1 Kg;799.0;;;799.0;1;kg;2023-12-27 14:41:54.478
15215;JUMBO MP;Snack De Arroz Jumbo Bajo En Sodio 45 Gr;241.71;;;537.13;100;gr;2023-12-27 14:41:54.478
394948;CHEETOS;Palitos De Maiz Cheetos Queso X43g;855.0;;;1988.37;100;gr;2023-12-27 14:41:54.478
385759;NESCAFE;Nescafé® Tradición X 120gr;2089.74;;;17414.5;1;kg;2023-12-27 14:41:54.478
13277;GRANIX;Bocaditos De Cereal Rellenos Con Frutilla Granix 180 Gr;752.9;;;4182.78;1;kg;2023-12-27 14:41:54.478
395397;LAY´S;Papas Fritas Lays Jamon Serrano X122g;1264.52;1686.03;-25%;14050.25;1;kg;2023-12-27 14:41:54.478
350079;HELLMANN´S;Ketchup Hellmanns X400g;1485.0;;;3712.5;1;kg;2023-12-27 14:41:54.478
1832;GEORGALOS;Caramelos Flynn Paff Tutti Frutti 128 Gr;821.75;;;6419.92;1;kg;2023-12-27 14:41:54.478
315180;DULCE MAMA;Budin Dulce Mamá Marmolado 170g;239.4;399.0;-40%;2347.06;1;kg;2023-12-27 14:41:54.478
37617;ROCKLET´S;Confites Rocklets Mini 150 Gr;1288.0;;;8586.67;1;kg;2023-12-27 14:41:54.478
15713;ARCOR;Maní Con Chocolate Arcor;1316.0;;Llevando 2: $658.00 c/u;16450.0;1;kg;2023-12-27 14:41:54.478
22475;KINDER;Chocolate Kinder Relleno X 20 Gr;280.25;;;1401.25;100;gr;2023-12-27 14:41:54.478
406473;NESTLE;Nestlé® Leche Condensada Orgánica X 395gr;1577.45;;;3993.54;1;kg;2023-12-27 14:41:54.478
346908;INALPA;Choclo Amarillos Inalpa Enteros X300gr;744.15;;;2480.5;1;kg;2023-12-27 14:41:54.478
7557;GALLO;Gallo Snacks Oblea De Arroz Chocobar 20 Gr.;388.0;;;1940.0;100;gr;2023-12-27 14:41:54.478
41226;MAZOLA;Aceite De Girasol Mazola Manteca 120 Ml;1144.0;;;9152.0;1;lt;2023-12-27 14:41:54.478
339384;ALICANTE;Aji Molido Alicante X50gr;812.0;;;1624.0;100;gr;2023-12-27 14:41:54.478
337885;CUISINE & CO NBE MP;Aceite De Oliva Extra Virgen 1l C&c;16486.27;;;16486.27;1;lt;2023-12-27 14:41:54.478
404305;BON O BON;Caja Bon O Bon Pinito Navidad X15g;2144.0;;;14293.33;1;kg;2023-12-27 14:41:54.478
385127;CUISINE & CO NBE MP;Te Manzanilla C/sob C&co 25 Saq 50 Gr;543.62;;;1087.24;100;gr;2023-12-27 14:41:54.478
39441;FRITOLIM;Aceite Oliva En Aerosol Fritolim X120 Gr;1110.59;;;8814.21;1;lt;2023-12-27 14:41:54.478
309187;CUISINE & CO NBE MP;Mermelada Ciruela Reducida Calorias C&co;859.95;;;2205.0;1;kg;2023-12-27 14:41:54.478
313879;ARMONIA;Leche En Polvo Modificada Armonia X400gr;1397.76;;;3494.4;1;kg;2023-12-27 14:41:54.478
386228;HELLMANN´S;Mayonesa Hellmanns Liviana 237g;423.0;;;1784.81;1;kg;2023-12-27 14:41:54.478
386131;FORMIS;Galletitas Polvorita Vainilla 81g;254.0;;;3135.8;1;kg;2023-12-27 14:41:54.478
389429;VALENTE;Vainillas Valente X 36u;1652.0;;;3712.36;1;kg;2023-12-27 14:41:54.478
343438;CUISINE & CO NBE MP;Porotos Cuisine & Co 300gr;616.0;;;3004.88;1;kg;2023-12-27 14:41:54.478
36502;PEP;Palitos Pep 40 Gr;324.0;;;810.0;100;gr;2023-12-27 14:41:54.478
8195;WAKAS;Pasta Multicereal Wakas 250 Gr;1683.0;;;6732.0;1;kg;2023-12-27 14:41:54.478
396717;BAGLEY NEGRO;Alfajor Byn Bagley Blanco X50g;431.0;;;862.0;100;gr;2023-12-27 14:41:54.478
384162;CUISINE & CO NBE MP;Madalenas Vainilla Cuisine & Co 200 Gr;776.88;;;3884.4;1;kg;2023-12-27 14:41:54.478
336105;KNORR;Bolsas Para Horno Knorr Limon Y Oregano 21g;385.0;;;1833.33;100;gr;2023-12-27 14:41:54.478
305693;CUISINE & CO NBE MP;Rocio Vegetal De Girasol En Aerosol C&co 120 Gr;1329.0;;;10632.0;1;lt;2023-12-27 14:41:54.478
330530;CHOCOARROZ;Alfajor Chocoarroz Dulce De Leche 22g;520.0;;;2363.64;100;gr;2023-12-27 14:41:54.478
384163;CUISINE & CO NBE MP;Madalenas Marmoladas Cuisine & Co 200 Gr;776.88;;;3884.4;1;kg;2023-12-27 14:41:54.478
347326;DOS ANCLAS;Ajo Deshidratado Dos Anclasx20g;432.0;;;2160.0;100;gr;2023-12-27 14:41:54.478
33360;PASEO;Galletitas Mini Marineras Paseo 220 Gr;595.0;;;2704.55;1;kg;2023-12-27 14:41:54.478
5741;GRANAGUA;Galletitas De Agua Granagua 600 Gr;1353.63;;;22560.5;1;kg;2023-12-27 14:41:54.478
299279;CELUSAL;Sal Celusal Entrefina X500gr;346.0;;;692.0;1;kg;2023-12-27 14:41:54.478
30566;GRANIX;Copos De Maíz Tradicionales Granix 160 Gr;379.25;;;2370.31;1;kg;2023-12-27 14:41:54.478
331220;HILERET;Endulzante Hileret Clasico Forte X 250 Ml;997.36;;;3989.44;1;lt;2023-12-27 14:41:54.478
314522;TARAGUI;Yerba Mate Taragui 4flex 1/2kg;1483.31;;;2966.62;1;kg;2023-12-27 14:41:54.478
320481;UNION;Mate Cocido Union X 300 Gr;1852.02;;;6173.4;1;kg;2023-12-27 14:41:54.478
167951;MENOYO;Vinagre De Manzana Menoyo 1 L;1161.06;;;1161.06;1;lt;2023-12-27 14:41:54.478
350019;NESCAFE;Nescafé® Dolca Caramel X 125gr;954.59;;Llevando 2: $620,48 c/u;7636.72;1;kg;2023-12-27 14:41:54.478
330853;CADBURY;Chocolate Cadbury Tres Sueños 25g;395.0;;;1580.0;100;gr;2023-12-27 14:41:54.478
403111;9 DE ORO;Pepas 9 De Oro Membrillo X140g;444.53;;;3175.21;1;kg;2023-12-27 14:41:54.478
309182;CUISINE & CO NBE MP;Mermelada De Frutilla Cuisine & Co;1136.77;;;2498.4;1;kg;2023-12-27 14:41:54.478
305803;MANI KING;Garrapiñada Mani King - 80 Gr;477.36;;Llevando 2: $238.68 c/u;5967.0;1;kg;2023-12-27 14:41:54.478
46981;TIC TAC;Pastillas Tic Tac Dupla Frutilla 33 U;176.07;;;1100.44;100;gr;2023-12-27 14:41:54.478
386168;ROYAL;Gelatina Royal Frutilla 25g;419.0;;;1676.0;100;gr;2023-12-27 14:41:54.478
323738;CUISINE & CO NBE MP;Crackers Cuisine&co X 3u;804.0;;;2653.47;1;kg;2023-12-27 14:41:54.478
1522;OKEBON;Galletitas Okebon Leche Con Dulce De Leche 273 Gr;458.43;;;1679.23;1;kg;2023-12-27 14:41:54.478
263102;MR POP´S;Chupetines Surtidos Mr Pop Evolution X432g;2714.0;;;6282.41;1;kg;2023-12-27 14:41:54.478
337050;LA CAMPAGNOLA;Mermelada La Campagnola Naranja X454g;1034.0;;;2277.53;1;kg;2023-12-27 14:41:54.478
320374;MOGUL;Gomitas Mogul Anillos 220g;903.0;;;4104.55;1;kg;2023-12-27 14:41:54.478
331887;LA VIRGINIA;Café La Virginia Molido Clasico 250g;1902.0;;;7608.0;1;kg;2023-12-27 14:41:54.478
386172;ROYAL;Gelatina Royal Cereza X25gr;372.0;;;1488.0;100;gr;2023-12-27 14:41:54.478
148349;TERRABUSI;Alfajor Terrabusi Blanco Glaseado 38g;276.24;;;726.95;100;gr;2023-12-27 14:41:54.478
387532;VALENTE;Madalenas Rellenas Con Ddl Valente X 180g;711.0;;;3555.0;1;kg;2023-12-27 14:41:54.478
323583;9 DE ORO;Cookies 9 De Oro 120gr;367.0;;;3058.33;1;kg;2023-12-27 14:41:54.478
395383;PEHUAMAR;Palitos Salados Pehuamar X165g;1267.0;;;7678.79;1;kg;2023-12-27 14:41:54.478
320376;MOGUL;Gomitas Mogul Conitos 220g;1092.0;;;4963.64;1;kg;2023-12-27 14:41:54.478
395372;PEHUAMAR;Maicitos Pehuamar X260g;2057.0;;;7911.54;1;kg;2023-12-27 14:41:54.478
387663;FARGO;Pan Fargo Lacteado 380g;1768.0;;;4592.21;1;kg;2023-12-27 14:41:54.478
339063;BIGGYS;Pochoclos Acaramelados X 100g Biggys;592.8;;;5928.0;1;kg;2023-12-27 14:41:54.478
404470;INTEGRA;Barra Integra Avena Alm Nuez 41g;561.0;;;1368.29;100;gr;2023-12-27 14:41:54.478
251708;BON O BON;Bon O Bon Leche 15 Gr;206.0;;;1373.33;100;gr;2023-12-27 14:41:54.478
26737;KINDER;Kinder Huevo Rosa 2 U;1080.41;;;2701.03;100;gr;2023-12-27 14:41:54.478
299834;HEINZ;Mayonesa Heinz Light Doy-pack X850gr;2558.0;;;3009.41;1;kg;2023-12-27 14:41:54.478
387856;KNORR;Caldo Knorr Sabor Carne X 12 Cubos;645.0;;;5657.89;1;kg;2023-12-27 14:41:54.478
309298;CUISINE & CO NBE MP;Tostadas Light 200gr C&co;879.33;;;4396.65;1;kg;2023-12-27 14:41:54.478
24346;DOS ANCLAS;Bicarbonato De Sodio Dos Anclas 25 Gr;248.0;;;992.0;100;gr;2023-12-27 14:41:54.478
21823;GEORGALOS;Garrapiñadas Georgalos De Maní X 80 Gr.-paquete;527.0;;Llevando 2: $263.50 c/u;6587.5;1;kg;2023-12-27 14:41:54.478
36338;Tostitos;Nachos Tostitos 200 Gr;3036.0;;;15180.0;1;kg;2023-12-27 14:41:54.478
314523;UNION;Yerba Mate Union 4flex 1/2kg;1523.38;;;3046.76;1;kg;2023-12-27 14:41:54.478
167499;NESCAO;Polvo Chocolatado Nescao X300gr;635.0;;;2116.67;1;kg;2023-12-27 14:41:54.478
40449;CELUSAL;Sal Gruesa Celusal 1 Kg;636.0;;;636.0;1;kg;2023-12-27 14:41:54.478
329409;PASEO;Galletitas Paseo De Salvado 250gr;431.0;;;1724.0;1;kg;2023-12-27 14:41:54.478
387609;KRACH-ITOS;Papas Krach-itos Tradicionales X270g;2418.0;;;8955.56;1;kg;2023-12-27 14:41:54.478
330888;MILKA;Chocolate De Leche Aireado Milka 110g;1194.58;;;10859.82;1;kg;2023-12-27 14:41:54.478
310745;MOGUL;Mogul Frutillas Acidas;997.0;;;6646.67;1;kg;2023-12-27 14:41:54.478
350821;FLOW;Barra Flow De Almendras Piso Chocox180g;1504.31;;;8357.28;1;kg;2023-12-27 14:41:54.478
332577;Molinos Ala;Arroz Molinos Ala Yamani Est 500gr;2078.0;;;4156.0;1;kg;2023-12-27 14:41:54.478
287971;WAKAS;Pasta Multicereal Wakas Con Kale X250gr.;1683.0;;;6732.0;1;kg;2023-12-27 14:41:54.478
9307;PASEO;Galletitas De Agua Mini Crackers Paseo 5 Semillas 300 Gr;774.18;;;2580.6;1;kg;2023-12-27 14:41:54.478
309183;CUISINE & CO NBE MP;Mermelada Frutilla Reducid Calorias C&co;1221.95;;;3133.21;1;kg;2023-12-27 14:41:54.478
313858;PUREZA;Pan Rallado Integral Pureza X 350 Gr;440.0;;;1257.14;1;kg;2023-12-27 14:41:54.478
407846;NESCAFE;Nescafé® Dolca Original X 170gr;4263.81;;Llevando 2: $2.558,29 c/u;25081.24;1;kg;2023-12-27 14:41:54.478
40707;COFLER;Chocolate Cofler Block Con Leche 300 Gr;4327.0;;;14423.33;1;kg;2023-12-27 14:41:54.478
307128;GAROTO;Garoto® Bombones Surtidos Caja X 250gr;2252.17;;;9008.68;1;kg;2023-12-27 14:41:54.478
309696;9 DE ORO;Galletas 9 De Oro Anillitos Coco 120 Gr;178.0;;;1483.33;1;kg;2023-12-27 14:41:54.478
34011;SUGUS;Caramelos Sugus Masticables 700 Gr;4048.0;;;5782.86;1;kg;2023-12-27 14:41:54.478
902;EL BROCAL;Mermelada El Brocal Frutilla Light 400 Gr;3680.56;;;9201.4;1;kg;2023-12-27 14:41:54.478
349874;DONUTS;Galletitas Donuts Leche X52g;504.23;;;9696.73;1;kg;2023-12-27 14:41:54.478
336060;GIACOMO;Capelettini Giacomo Carne 500g;1732.0;;;3464.0;1;kg;2023-12-27 14:41:54.478
336770;ALICANTE;Provenzal Alicante St X25gr;604.0;;;2416.0;100;gr;2023-12-27 14:41:54.478
336443;SHIVA;Shiva Mediterraneas X 100 G Sin Tacc;1156.48;;;11564.8;1;kg;2023-12-27 14:41:54.478
330436;HILERET;Endulzante Hileret Mate Liquido X400cc;1506.96;;;3767.4;1;lt;2023-12-27 14:41:54.478
407855;BANANITA DOLCA;Nestlé® Bananita Dolca X 14gr;325.0;;Llevando 2: $162.50 c/u;2321.43;100;gr;2023-12-27 14:41:54.478
331429;CACHAMATE;Yerba Mate Cachamate Cpalo Amarilla Fca X 1 Kg.;1808.71;2782.63;-35%;2782.63;1;kg;2023-12-27 14:41:54.478
330971;OREO;Galletitas Dulces Rellenas Con Crema Oreo Vainilla 118g;430.95;663.0;-35%;5618.64;1;kg;2023-12-27 14:41:54.478
39115;La Providencia;Azucar La Providencia Comun Tipo A X 1kg;1170.4;;;1170.4;1;kg;2023-12-27 14:41:54.478
323745;CUISINE & CO NBE MP;Crackers Cuisine&co X 1u;351.0;;;3475.25;1;kg;2023-12-27 14:41:54.478
335374;ARCOR;Caramelos Butter Toffees Dulce De Leche 140g;1003.0;;;7164.29;1;kg;2023-12-27 14:41:54.478
374130;LADDU BAR;Barra Laddu Bar Vegana Cocochoco X 30g;478.0;;;1593.33;100;gr;2023-12-27 14:41:54.478
344579;CUISINE & CO NBE MP;Caballa Al Natural Cuisine & Co 380 Gr;2317.49;;;8712.37;1;kg;2023-12-27 14:41:54.478
304784;SUAVECITAS;Galletas Suavecitas Chips X140 Grs;533.89;;;3813.5;1;kg;2023-12-27 14:41:54.478
251540;MILKA;Chocolate Con Almendras Milka 55g;705.0;;;12818.18;1;kg;2023-12-27 14:41:54.478
346862;LA MORENITA;Cafe Morenita Capsulas Ialiano X52g;4249.0;;;424.9;1;un;2023-12-27 14:41:54.478
304772;PITUSAS;Galletas Pitusas Mini Chocolate X 160 Gr;651.05;;;4069.06;1;kg;2023-12-27 14:41:54.478
31175;KINDER;Kinder Huevo Celeste 20 Gr;570.18;;;2850.9;100;gr;2023-12-27 14:41:54.478
30320;MAMA COCINA;Rebozador Para Freir Mamá Cocina 1 Kg;1312.0;;;1312.0;1;kg;2023-12-27 14:41:54.478
399972;LA CAMPAGNOLA;Extracto De Tomate La Campagnola X180g;754.8;;;4193.33;1;kg;2023-12-27 14:41:54.478
440;EL BROCAL;Mermelada El Brocal Frutilla 420 Gr;1985.36;;;4727.05;1;kg;2023-12-27 14:41:54.478
40514;DOS ANCLAS;Pimienta Negra Dos Anclas Molida 25 Gr;578.0;;;2312.0;100;gr;2023-12-27 14:41:54.478
336442;SHIVA;Shiva Imentón Ahumado X 100 G Sin Tacc;1112.8;;;11128.0;1;kg;2023-12-27 14:41:54.478
308595;CUISINE & CO NBE MP;Don Triturado Cuisine & Co (botella);1337.68;;;1379.05;1;kg;2023-12-27 14:41:54.478
390129;CANARIAS;Yerba Canarias Serena 500gr;4600.67;;;9201.34;1;kg;2023-12-27 14:41:54.478
387644;BIMBO;Pan Con Lino Bimbo X 380g;2350.0;;;6103.9;1;kg;2023-12-27 14:41:54.478
386062;NESTLE;Crunch® Chocolate Crujiente X 80gr;835.95;;;10449.38;1;kg;2023-12-27 14:41:54.478
330845;CADBURY;Chocolate Cadbury Tres Sueños 82g;959.03;;;11695.49;1;kg;2023-12-27 14:41:54.478
395041;VIGENTE;Garbanzos Vigente Secos Remojados X340g;558.76;;;1643.41;1;kg;2023-12-27 14:41:54.478
253987;BON O BON;Bon O Bon Aguila 270 Gr;3805.0;;;14092.59;1;kg;2023-12-27 14:41:54.478
19740;BON O BON;Obleas Bon O Bon Bañadas En Chocolate Con Leche 30 Gr;468.0;;;1560.0;100;gr;2023-12-27 14:41:54.478
374137;LADDU BAR;Barra Laddu Bar Vegana Coco X 30g;478.0;;;1593.33;100;gr;2023-12-27 14:41:54.478
