Brand;Description;Final_price;Original_price;Discount;Regular_price;Regular_price_measure;Regular_price_un;timestamp
HILERET;Endulzante Hileret Clasico Forte X 250 Ml;997.36;;;3989.44;1;lt;2023-12-26 16:47:31.842
CADBURY;Chocolate Cadbury Tres Sueños 25g;395.0;;;1580.0;100;gr;2023-12-26 16:47:31.842
NESCAFE;Nescafé® Dolca Caramel X 125gr;954.59;;Llevando 2: $620,48 c/u;7636.72;1;kg;2023-12-26 16:47:31.842
UNION;Mate Cocido Union X 300 Gr;1852.02;;;6173.4;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Mermelada De Frutilla Cuisine & Co;1136.77;;;2498.4;1;kg;2023-12-26 16:47:31.842
ROYAL;Gelatina Royal Frutilla 25g;419.0;;;1676.0;100;gr;2023-12-26 16:47:31.842
MR POP´S;Chupetines Surtidos Mr Pop Evolution X432g;2714.0;;;6282.41;1;kg;2023-12-26 16:47:31.842
MENOYO;Vinagre De Manzana Menoyo 1 L;1161.06;;;1161.06;1;lt;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Crackers Cuisine&co X 3u;804.0;;;2653.47;1;kg;2023-12-26 16:47:31.842
VALENTE;Madalenas Rellenas Con Ddl Valente X 180g;711.0;;;3555.0;1;kg;2023-12-26 16:47:31.842
TIC TAC;Pastillas Tic Tac Dupla Frutilla 33 U;176.07;;;1100.44;100;gr;2023-12-26 16:47:31.842
9 DE ORO;Pepas 9 De Oro Membrillo X140g;444.53;;;3175.21;1;kg;2023-12-26 16:47:31.842
TERRABUSI;Alfajor Terrabusi Blanco Glaseado 38g;276.24;;;726.95;100;gr;2023-12-26 16:47:31.842
MOGUL;Gomitas Mogul Anillos 220g;903.0;;;4104.55;1;kg;2023-12-26 16:47:31.842
9 DE ORO;Cookies 9 De Oro 120gr;367.0;;;3058.33;1;kg;2023-12-26 16:47:31.842
ROYAL;Gelatina Royal Cereza X25gr;372.0;;;1488.0;100;gr;2023-12-26 16:47:31.842
MANI KING;Garrapiñada Mani King - 80 Gr;477.36;;Llevando 2: $238.68 c/u;5967.0;1;kg;2023-12-26 16:47:31.842
BIGGYS;Pochoclos Acaramelados X 100g Biggys;592.8;;;5928.0;1;kg;2023-12-26 16:47:31.842
KNORR;Caldo Knorr Sabor Carne X 12 Cubos;645.0;;;5657.89;1;kg;2023-12-26 16:47:31.842
MOGUL;Gomitas Mogul Conitos 220g;1092.0;;;4963.64;1;kg;2023-12-26 16:47:31.842
KINDER;Kinder Huevo Rosa 2 U;1080.41;;;2701.03;100;gr;2023-12-26 16:47:31.842
DOS ANCLAS;Bicarbonato De Sodio Dos Anclas 25 Gr;248.0;;;992.0;100;gr;2023-12-26 16:47:31.842
HEINZ;Mayonesa Heinz Light Doy-pack X850gr;2558.0;;;3009.41;1;kg;2023-12-26 16:47:31.842
Tostitos;Nachos Tostitos 200 Gr;3036.0;;;15180.0;1;kg;2023-12-26 16:47:31.842
UNION;Yerba Mate Union 4flex 1/2kg;1523.38;;;3046.76;1;kg;2023-12-26 16:47:31.842
BON O BON;Bon O Bon Leche 15 Gr;206.0;;;1373.33;100;gr;2023-12-26 16:47:31.842
PEHUAMAR;Palitos Salados Pehuamar X165g;1267.0;;;7678.79;1;kg;2023-12-26 16:47:31.842
INTEGRA;Barra Integra Avena Alm Nuez 41g;561.0;;;1368.29;100;gr;2023-12-26 16:47:31.842
FARGO;Pan Fargo Lacteado 380g;1357.0;;;3524.68;1;kg;2023-12-26 16:47:31.842
PEHUAMAR;Maicitos Pehuamar X260g;2057.0;;;7911.54;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Tostadas Light 200gr C&co;879.33;;;4396.65;1;kg;2023-12-26 16:47:31.842
OKEBON;Galletitas Okebon Leche Con Dulce De Leche 273 Gr;458.43;;;1679.23;1;kg;2023-12-26 16:47:31.842
WAKAS;Pasta Multicereal Wakas Con Kale X250gr.;1683.0;;;6732.0;1;kg;2023-12-26 16:47:31.842
FLOW;Barra Flow De Almendras Piso Chocox180g;1504.31;;;8357.28;1;kg;2023-12-26 16:47:31.842
MILKA;Chocolate De Leche Aireado Milka 110g;1194.58;;;10859.82;1;kg;2023-12-26 16:47:31.842
NESCAO;Polvo Chocolatado Nescao X300gr;635.0;;;2116.67;1;kg;2023-12-26 16:47:31.842
CELUSAL;Sal Gruesa Celusal 1 Kg;636.0;;;636.0;1;kg;2023-12-26 16:47:31.842
EL BROCAL;Mermelada Frutilla Light El Brocal 400 Gr;3680.56;;;9201.4;1;kg;2023-12-26 16:47:31.842
PUREZA;Pan Rallado Integral Pureza X 350 Gr;440.0;;;1257.14;1;kg;2023-12-26 16:47:31.842
GAROTO;Garoto® Bombones Surtidos Caja X 250gr;2252.17;;;9008.68;1;kg;2023-12-26 16:47:31.842
PASEO;Galletitas Paseo De Salvado 250gr;431.0;;;1724.0;1;kg;2023-12-26 16:47:31.842
KRACH-ITOS;Papas Krach-itos Tradicionales X270g;2418.0;;;8955.56;1;kg;2023-12-26 16:47:31.842
MOGUL;Mogul Frutillas Acidas;997.0;;;6646.67;1;kg;2023-12-26 16:47:31.842
9 DE ORO;Galletas 9 De Oro Anillitos Coco 120 Gr;178.0;;;1483.33;1;kg;2023-12-26 16:47:31.842
LA VIRGINIA;Café La Virginia Molido Clasico 250g;1902.0;;;7608.0;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Mermelada Frutilla Reducid Calorias C&co;1221.95;;;3133.21;1;kg;2023-12-26 16:47:31.842
COFLER;Chocolate Cofler Block Con Leche 300 Gr;4327.0;;;14423.33;1;kg;2023-12-26 16:47:31.842
SUGUS;Caramelos Sugus Masticables 700 Gr;4048.0;;;5782.86;1;kg;2023-12-26 16:47:31.842
Molinos Ala;Arroz Molinos Ala Yamani Est 500gr;2078.0;;;4156.0;1;kg;2023-12-26 16:47:31.842
JORGITO;Bizcochos Jorgito X 200 Gr;590.26;;;2951.3;1;kg;2023-12-26 16:47:31.842
PASEO;Galletitas De Agua Mini Crackers Paseo 5 Semillas 300 Gr;774.18;;;2580.6;1;kg;2023-12-26 16:47:31.842
DONUTS;Galletitas Donuts Leche X52g;504.23;;;9696.73;1;kg;2023-12-26 16:47:31.842
GEORGALOS;Garrapiñadas Georgalos De Maní X 80 Gr.-paquete;527.0;;Llevando 2: $263.50 c/u;6587.5;1;kg;2023-12-26 16:47:31.842
ALICANTE;Provenzal Alicante St X25gr;604.0;;;2416.0;100;gr;2023-12-26 16:47:31.842
GEORGALOS;Turrón De Maní Con Miel Georgalos - 80 Gr;504.0;;Llevando 2: $252.00 c/u;6300.0;1;kg;2023-12-26 16:47:31.842
SHIVA;Shiva Mediterraneas X 100 G Sin Tacc;1156.48;;;11564.8;1;kg;2023-12-26 16:47:31.842
ARCOR;Caramelos Butter Toffees Dulce De Leche 140g;1003.0;;;7164.29;1;kg;2023-12-26 16:47:31.842
GIACOMO;Capelettini Giacomo Carne 500g;1732.0;;;3464.0;1;kg;2023-12-26 16:47:31.842
HILERET;Endulzante Hileret Mate Liquido X400cc;1506.96;;;3767.4;1;lt;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Crackers Cuisine&co X 1u;351.0;;;3475.25;1;kg;2023-12-26 16:47:31.842
MILKA;Chocolate Con Almendras Milka 55g;705.0;;;12818.18;1;kg;2023-12-26 16:47:31.842
LADDU BAR;Barra Laddu Bar Vegana Cocochoco X 30g;478.0;;;1593.33;100;gr;2023-12-26 16:47:31.842
OREO;Galletitas Dulces Rellenas Con Crema Oreo Vainilla 118g;;;;5618.64;1;kg;2023-12-26 16:47:31.842
DOS ANCLAS;Pimienta Negra Dos Anclas Molida 25 Gr;578.0;;;2312.0;100;gr;2023-12-26 16:47:31.842
KINDER;Kinder Huevo Celeste 20 Gr;570.18;;;2850.9;100;gr;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Caballa Al Natural Cuisine & Co 380 Gr;1855.0;;$2.317,49;8712.37;1;kg;2023-12-26 16:47:31.842
PITUSAS;Galletas Pitusas Mini Chocolate X 160 Gr;651.05;;;4069.06;1;kg;2023-12-26 16:47:31.842
NESCAFE;Nescafé® Dolca Original X 170gr;4263.81;;Llevando 2: $2131.91 c/u;25081.24;1;kg;2023-12-26 16:47:31.842
BANANITA DOLCA;Nestlé® Bananita Dolca X 14gr;325.0;;Llevando 2: $162.50 c/u;2321.43;100;gr;2023-12-26 16:47:31.842
SUAVECITAS;Galletas Suavecitas Chips X140 Grs;533.89;;;3813.5;1;kg;2023-12-26 16:47:31.842
MAMA COCINA;Rebozador Para Freir Mamá Cocina 1 Kg;1312.0;;;1312.0;1;kg;2023-12-26 16:47:31.842
CACHAMATE;Yerba Mate Cachamate Cpalo Amarilla Fca X 1 Kg.;1808.71;2782.63;-35%;2782.63;1;kg;2023-12-26 16:47:31.842
EL BROCAL;Mermelada El Brocal Frutilla 420 Gr;1985.36;;;4727.05;1;kg;2023-12-26 16:47:31.842
LA MORENITA;Cafe Morenita Capsulas Ialiano X52g;4249.0;;;424.9;1;un;2023-12-26 16:47:31.842
BIMBO;Pan Con Lino Bimbo X 380g;1809.0;;;4698.7;1;kg;2023-12-26 16:47:31.842
SHIVA;Shiva Imentón Ahumado X 100 G Sin Tacc;1112.8;;;11128.0;1;kg;2023-12-26 16:47:31.842
LA CAMPAGNOLA;Extracto De Tomate La Campagnola X180g;754.8;;;4193.33;1;kg;2023-12-26 16:47:31.842
CANARIAS;Yerba Canarias Serena 500gr;4600.67;;;9201.34;1;kg;2023-12-26 16:47:31.842
La Providencia;Azucar La Providencia Comun Tipo A X 1kg;1170.4;;;1170.4;1;kg;2023-12-26 16:47:31.842
BON O BON;Bon O Bon Aguila 270 Gr;3805.0;;;14092.59;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Don Triturado Cuisine & Co (botella);1337.68;;;1379.05;1;kg;2023-12-26 16:47:31.842
CADBURY;Chocolate Cadbury Tres Sueños 82g;959.03;;;11695.49;1;kg;2023-12-26 16:47:31.842
NESTLE;Crunch® Chocolate Crujiente X 80gr;668.76;835.95;-20%;10449.38;1;kg;2023-12-26 16:47:31.842
LADDU BAR;Barra Laddu Bar Vegana Coco X 30g;478.0;;;1593.33;100;gr;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Fideos Cabello De Angel C6c;1310.0;;;2620.0;1;kg;2023-12-26 16:47:31.842
VIGENTE;Garbanzos Vigente Secos Remojados X340g;558.76;;;1643.41;1;kg;2023-12-26 16:47:31.842
BON O BON;Obleas Bon O Bon Bañadas En Chocolate Con Leche 30 Gr;468.0;;;1560.0;100;gr;2023-12-26 16:47:31.842
Tostitos;Nachos Tostitos X129g;1878.0;;;14446.15;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Obleas Sabor Chocolate 100gr C&co;484.0;;;4840.0;1;kg;2023-12-26 16:47:31.842
DOS HERMANOS;Aritos De Arrroz Dos Hermanos Crema Con Cebolla 80 Gr;650.0;;;8125.0;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Crackers Cuisine&co X 5u;1383.0;;;2738.61;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Palitos De Maiz Cuisine & Co 150gr;1154.0;;;7693.33;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Sopa Instantánea Sabor Pollo 65 Gr C&co;1341.0;;;20630.77;1;kg;2023-12-26 16:47:31.842
BAGLEY;Galletas Cereales Bagley Salvado X169g;400.0;;;2366.86;1;kg;2023-12-26 16:47:31.842
SALSATI;Salsa Salsati Pomarola X340g;479.0;;;1408.82;1;kg;2023-12-26 16:47:31.842
TERRABUSI;Alfajor Terrabusi Chocolate Clásico 50g;297.65;;;595.3;100;gr;2023-12-26 16:47:31.842
TARAGUI;Té Verde Taragui En Saquitos 20 Saquitos;438.0;;;1460.0;100;gr;2023-12-26 16:47:31.842
ZUCARITAS;Copos De Maiz Zucarita Kelloggs X240g;1257.81;;;5240.88;1;kg;2023-12-26 16:47:31.842
PAMPA GOURMET;Vinagre Manz Organico Pampa Gour 250gr;2740.91;;;10963.64;1;kg;2023-12-26 16:47:31.842
CELUSAL;Sal Celusal Gruesa X500gr;371.0;;;742.0;1;kg;2023-12-26 16:47:31.842
PITUSAS;Galletas Pitusas Mini Frutilla X 160 Gr;651.05;;;4069.06;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Obleas Sabor Limon 100gr Cuisine & Co;484.0;;;4840.0;1;kg;2023-12-26 16:47:31.842
EQUALSWEET;Edulcorante Equalsweet Stevia 40gr;1230.38;;;3075.95;100;gr;2023-12-26 16:47:31.842
LA TRANQUERA;Mate Cocido La Tranquera Trad X62,5g;716.87;;;1146.99;1;kg;2023-12-26 16:47:31.842
MAMA COCINA;Rebozador Mamá Cocina Para Horno 1 Kg;1650.0;;;1650.0;1;kg;2023-12-26 16:47:31.842
MENOYO;Vinagre De Vino Menoyo 500 Ml;539.0;;;1078.0;1;lt;2023-12-26 16:47:31.842
DOS HERMANOS;Galletas De Arroz Dos Hermanos Con Sal 120 Gr;440.29;;;3669.08;1;kg;2023-12-26 16:47:31.842
LA MORENITA;Café Morenita Intenso Saquito X110g;1545.0;;;14045.45;1;kg;2023-12-26 16:47:31.842
MOGUL;Gomitas Mogul Jelly Buttons 220g;1092.0;;;4963.64;1;kg;2023-12-26 16:47:31.842
BELDENT;Chicle Menta Beldent Infinit 26,6g;620.0;;;2296.3;100;gr;2023-12-26 16:47:31.842
MAMA COCINA;Rebozador Mama Cocina Tipo Panko 400g;842.0;;;2105.0;1;kg;2023-12-26 16:47:31.842
KINDER;Kinder Huevo Rosa 20 Gr;570.18;;;2850.9;100;gr;2023-12-26 16:47:31.842
HILERET;Endulzante Hileret Zucra X 200 Ml;1482.0;;;7410.0;1;lt;2023-12-26 16:47:31.842
LASFOR;Almohaditas Lasfor Chocolate Suizo 200 Grs;1102.77;;;5513.85;1;kg;2023-12-26 16:47:31.842
LA TRANQUERA;Yerba la tranquera selecc especial - nm 6 x 1 kg;3110.07;;;3110.07;1;kg;2023-12-26 16:47:31.842
Molinos Ala;Arroz Molinos Ala Carnaroli Est 500gr;2078.0;;;4156.0;1;kg;2023-12-26 16:47:31.842
CABRALES;Cafe Cabrales Espressarte Deciso 55 Gr;5418.24;;;98513.45;1;kg;2023-12-26 16:47:31.842
GALLO;Risotto Gallo A La Española X240g;2496.0;;;10400.0;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Tostadas Finas salvado 140 Gr Cuisine & Co;1130.93;;;8078.07;1;kg;2023-12-26 16:47:31.842
CROWIE;Barritas Arroz X 3 Unid - Marroc;683.0;;;5691.67;100;gr;2023-12-26 16:47:31.842
BARILLA;Fideos Spaghettoni Barilla 500 Gr;5868.15;;;11736.3;1;kg;2023-12-26 16:47:31.842
COWS PURE;Ghee Manteca Clarificada Cow's Pure 300g;4525.0;;;15083.33;1;kg;2023-12-26 16:47:31.842
SUGUS;Mast.ftales.arcor 36x120g;384.0;;;3200.0;1;kg;2023-12-26 16:47:31.842
FORMIS;Galletitas Polvorita Chocolate-vainilla 81g;260.0;;;3209.88;1;kg;2023-12-26 16:47:31.842
CUISINE&CO NBE;Miel De Abejas Cuisine&co 500gr;1872.97;;;3745.94;1;kg;2023-12-26 16:47:31.842
BON O BON;Alfajor Bon O Bon Mini 117 Grs;1203.0;;;10282.05;1;kg;2023-12-26 16:47:31.842
ARCOR;Mermelada Arcor Light Frasco Fruti X390g;1617.0;;;4146.15;1;kg;2023-12-26 16:47:31.842
JORGITO;Alfajores Mini Negros Con Mousse Jorgito 128 Gr;1359.06;;;10617.66;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Budin Sabor Vainilla Con Chips 170gr C&co;535.39;892.32;-40%;5248.94;1;kg;2023-12-26 16:47:31.842
OLIOVITA;Aceite De Oliva Oliovita Clásico 500 Ml;6955.75;;;13911.5;1;lt;2023-12-26 16:47:31.842
LA CAMPAGNOLA;Salsa Barbacoa La Campagnola;535.0;;;2140.0;1;kg;2023-12-26 16:47:31.842
VERDEFLOR;Yerba Mate Verdeflor Con Palo X 1 Kg-paq-kg-1;1699.65;2614.85;-35%;2614.85;1;kg;2023-12-26 16:47:31.842
TARAGUI;Mate Cocido Taragui S/e F.diamantado10x25x3gr;569.79;;;7597.2;1;kg;2023-12-26 16:47:31.842
LA CAMPAGNOLA;Mermelada La Campagnola Selección Frutilla X390g;1943.0;;;4982.05;1;kg;2023-12-26 16:47:31.842
EL BROCAL;Mermelada El Brocal X420gr;3118.96;;;7426.1;1;kg;2023-12-26 16:47:31.842
BARILLA;Fideos Bavette Barilla 500 Gr;5868.15;;;11736.3;1;kg;2023-12-26 16:47:31.842
Crisppino;Galletitas Snack Crisppino Mini Queso 50 Gr;401.77;;;803.54;100;gr;2023-12-26 16:47:31.842
MAIZENA;Almidon De Maiz Maizena Sin Tacc X200g;499.0;;;2268.18;1;kg;2023-12-26 16:47:31.842
BANANITA DOLCA;Nestlé® Bananita Dolca X 30gr;578.0;;Llevando 2: $289.00 c/u;1926.67;100;gr;2023-12-26 16:47:31.842
BON O BON;Pasta De Mani Bon O Bon 290gr;1517.0;;;5231.03;1;kg;2023-12-26 16:47:31.842
NESFIT;Cereal Nesfit® X 220gr;1072.74;;;4876.09;1;kg;2023-12-26 16:47:31.842
MOGUL;Gomitas Mogul Frutales 50g;321.0;;;642.0;100;gr;2023-12-26 16:47:31.842
ARCOR;Salsa Arcor Bolognesa X340g;466.0;;;1370.59;1;kg;2023-12-26 16:47:31.842
VIZZIO;Almendras Vizzio Con Chocolate X72 Grs;1696.0;;;23555.56;1;kg;2023-12-26 16:47:31.842
ARCOR;Chupetines Mr. Pops Frutal 125 Gr;473.0;;;3784.0;1;kg;2023-12-26 16:47:31.842
ROSAMONTE;Yerba Mate Rosamonte Con Palo Suave 1 Kg;2695.16;;;2695.16;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Leche En Polvo Descremada C & C 400gr;2401.82;;;6004.55;1;kg;2023-12-26 16:47:31.842
HILERET;Endulzante Hileret Sweet X 400 Ml;1954.16;;;4885.4;1;lt;2023-12-26 16:47:31.842
KNORR;Salsa Para Pizza Knorr 340 G;473.0;;;1391.18;1;kg;2023-12-26 16:47:31.842
MORIXE;Bizcochuelo Morixe Vainilla 540 Gr;806.0;;;1492.59;1;kg;2023-12-26 16:47:31.842
BIMBO;Vainillas Bimbo X 6u;379.0;;;5053.33;1;kg;2023-12-26 16:47:31.842
9 DE ORO;Cookies 9 De Oro Chips Colores 120gr;397.0;;;3308.33;1;kg;2023-12-26 16:47:31.842
WAKAS;Pasta Multicereal Wakas Con Chia 250gr;1683.0;;;6732.0;1;kg;2023-12-26 16:47:31.842
KNORR;Bolsas Para Horno Knorr Cebolla Y Ajo 21g;420.0;;;2000.0;100;gr;2023-12-26 16:47:31.842
BARILOCHE;Turron Bariloche Mani Con Miel Blando Tableta 120 Gr;805.0;;Llevando 2: $402.50 c/u;8050.0;1;kg;2023-12-26 16:47:31.842
CROWIE;Barrita De Arroz Crowie Chocolate Blanco 3 U;683.0;;;5691.67;100;gr;2023-12-26 16:47:31.842
PITUSAS;Galletitas Pitusas Mini Black X130g;618.34;;;4756.46;1;kg;2023-12-26 16:47:31.842
ROMANCE;Yerba Mate Romance Con Palo Original X1kg;3100.0;;;3100.0;1;kg;2023-12-26 16:47:31.842
9 DE ORO;Galletas Rellenas 9 De Galleta 9 De Oro Chocolate Rellena Chocolate X120gr;357.0;;;2975.0;1;kg;2023-12-26 16:47:31.842
CRIOLLITAS;Tostadas Crio Arroz 110g;924.0;;;8400.0;1;kg;2023-12-26 16:47:31.842
KINDER;Huevo Kinder Joy T2 Box Cr Lei 40g;1184.27;;;2960.68;100;gr;2023-12-26 16:47:31.842
LA TRANQUERA;Mate Cocido La Tranquera Trad X125g;1362.13;;;10897.04;1;kg;2023-12-26 16:47:31.842
TARAGUI;Té Taragui Diamantado 25 Saq;397.87;;;795.74;100;gr;2023-12-26 16:47:31.842
ALICANTE;Oregano Alicante St X25gr;721.0;;;2884.0;100;gr;2023-12-26 16:47:31.842
OLIOVITA;Aceite De Oliva Oliovita Clásico 250 Ml;4946.28;;;19785.12;1;lt;2023-12-26 16:47:31.842
KRACH-ITOS;Chizitos Krach-itos Sabor Queso X170g;1345.0;;;7911.76;1;kg;2023-12-26 16:47:31.842
ALICANTE;Azafran Alicante St 2/2dg;2392.0;;;1196.0;1;un;2023-12-26 16:47:31.842
STANI;Palitos De La Selva 660gr;5139.94;;;7787.79;1;kg;2023-12-26 16:47:31.842
9 DE ORO;Galleta 9 De Oro Chocolate Rellena Limon X 120 Gr;357.0;;;2975.0;1;kg;2023-12-26 16:47:31.842
Crisppino;Galletitas Snack Crisppino Mini Crema Y Ciboulette 50 Gr;401.77;;;803.54;100;gr;2023-12-26 16:47:31.842
GALLO;Arroz Preparado Gallo Verdeo X240gr;617.0;;;2570.83;1;kg;2023-12-26 16:47:31.842
9 DE ORO;Bizcochos 9 De Oro Light 170 Gr;1037.0;;;6100.0;1;kg;2023-12-26 16:47:31.842
AMANDA;Yerba Mate Amanada Serranas X500gg;1152.0;;;2304.0;1;kg;2023-12-26 16:47:31.842
9 DE ORO;Galleta 9 De Oro Vainilla Relleno Limon X120gr;396.0;;;3300.0;1;kg;2023-12-26 16:47:31.842
SERENATA;Turrón De Maní Serenata - 70 Gr;229.0;;Llevando 2: $114.50 c/u;3271.43;1;kg;2023-12-26 16:47:31.842
MAGGI;Pure De Papas Maggi Cremoso Orig X125g;963.04;;;7704.32;1;kg;2023-12-26 16:47:31.842
BARILOCHE;Mani Con Chocolate Bariloche Bolsa 120 Gr.;1322.0;;Llevando 2: $661.00 c/u;11016.67;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Yerba Mate Cuisine & Co 1 Kg;2544.81;;;2544.81;1;kg;2023-12-26 16:47:31.842
CACHAFAZ;Alfajores De Chocolate Con Leche Cachafaz Relleno 294 Gr 6 U;5864.0;;;19945.58;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Leche En Polvo Entera Cuisine&co;2401.82;;;6004.55;1;kg;2023-12-26 16:47:31.842
NESCAFE;Nescafe Dolca Chocomocha X125g;1098.99;;;8791.92;1;kg;2023-12-26 16:47:31.842
KRACH-ITOS;Papas Krach-itos Tradicionales X115g;1331.0;;;11573.91;1;kg;2023-12-26 16:47:31.842
LA CAMPAGNOLA;Mermelada La Campagnola B.c +f Damasco X390g;1201.0;;;3079.49;1;kg;2023-12-26 16:47:31.842
EXQUISITA;Bizcochuelo Exquisita Vainilla Ft X540g;2152.0;;;3985.19;1;kg;2023-12-26 16:47:31.842
LA ESPAÑOLA;Aceite De Oliva La Española Extra Virgen 250 Ml;6136.0;;;24544.0;1;lt;2023-12-26 16:47:31.842
MANTECOL;Postre Mantecol Marmolado 111g;1528.0;;;13765.77;1;kg;2023-12-26 16:47:31.842
ARCOR;Mermelada Arcor Light +f Naranja X390g;946.0;;;2425.64;1;kg;2023-12-26 16:47:31.842
AZAIT;Aceite De Oliva Azait 250 Ml;3056.38;;;12225.52;1;lt;2023-12-26 16:47:31.842
DOS HERMANOS;Arroz Dos Hermanos Yamani;2010.85;;;4021.7;1;kg;2023-12-26 16:47:31.842
PITUSAS;Galletas Pitusas Mini Vainilla X 160 Gr;651.05;;;4069.06;1;kg;2023-12-26 16:47:31.842
HILERET;Endulzante Hileret Stevia X 100 Sobrecitos;2490.05;;;31125.63;1;kg;2023-12-26 16:47:31.842
AGUILA;Alfajor Aguila Minitorta Blanco X69g;603.0;;;873.91;1;kg;2023-12-26 16:47:31.842
WAKAS;Pasta Multicereal Wakas 250 Gr;1683.0;;;6732.0;1;kg;2023-12-26 16:47:31.842
ALICANTE;Canela Alicante St X25g;864.0;;;3456.0;100;gr;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Miss Hojaldre - Larguitas Cuisine & Co;649.0;;;4326.67;1;kg;2023-12-26 16:47:31.842
LASFOR;Almohaditas Lasfor Avellana 200 Grs;1102.77;;;5513.85;1;kg;2023-12-26 16:47:31.842
9 DE ORO;Budin 9 De Oro Marmolado 170gr;431.4;719.0;-40%;4229.41;1;kg;2023-12-26 16:47:31.842
CACHAMAI;Té Cachamai Hierbas Digestivas En Saquitos X 20 Un;423.56;;;1411.87;100;gr;2023-12-26 16:47:31.842
COCINERO;Aceite Oliva Cocinero Extra Virgen Suave 500ml;8322.0;;;16644.0;1;lt;2023-12-26 16:47:31.842
CANARIAS;Yerba Canarias Serena 1kg;8387.04;;;8387.04;1;kg;2023-12-26 16:47:31.842
MANI KING;Mani King Chef Sabor Crema Y Cebolla X80gr;;;;5896.63;1;kg;2023-12-26 16:47:31.842
LA VIRGINIA;Te La Virginia Naturalidad Intacta X25s;345.0;;;13.8;1;un;2023-12-26 16:47:31.842
BONAFIDE;Café Bonafide Molido Sensaciones 250 Gr;1520.93;;;6083.72;1;kg;2023-12-26 16:47:31.842
HELLMANN´S;Mayonesa Hellmanns Tipo Casera X445g;1068.0;;;2136.0;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Choclo cuisine&co 170gr;1012.0;;;5952.94;1;kg;2023-12-26 16:47:31.842
ALICANTE;Comino Alicante St X25g;624.0;;;2496.0;100;gr;2023-12-26 16:47:31.842
VALENTE;Vainillas Valente X 12u;612.0;;;4135.14;1;kg;2023-12-26 16:47:31.842
TARAGUI;Té Taragui Frutas Rojas 20 Saquitos;693.35;;;1733.38;100;gr;2023-12-26 16:47:31.842
INTEGRA;Barra Integra Avena Banana 40g;561.0;;;1402.5;100;gr;2023-12-26 16:47:31.842
KHUNE;Pepinos Gherkins Kuhne 670gr;5512.0;;;8226.87;1;kg;2023-12-26 16:47:31.842
GIACOMO;Capelettini Giacomo Queso Jamon 500g;1822.0;;;3644.0;1;kg;2023-12-26 16:47:31.842
GALLO;Arroz Integral Organico 500grs.;1235.49;;;2470.98;1;kg;2023-12-26 16:47:31.842
NUTELLA;Nutella 140gr;904.34;;;6459.57;1;kg;2023-12-26 16:47:31.842
MILKA;Chocolate Con Almendras Milka 155g;2428.0;;;15664.52;1;kg;2023-12-26 16:47:31.842
HILERET;Endulzante Hileret Stevia X 50 Sobrecitos;1434.44;;;3586.1;100;gr;2023-12-26 16:47:31.842
CRIOLLITAS;Tostadas Criollitas Sin Sal 195gr;698.0;;;3579.49;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Bolitas De Chocolate 200gr Cuisine&co  s/tacc;803.71;;;4018.55;1;kg;2023-12-26 16:47:31.842
MOGUL;Gomitas Mogul Eucaliptus 220g;1092.0;;;4963.64;1;kg;2023-12-26 16:47:31.842
CACHAFAZ;Galletitas Cachafaz;803.0;;;4723.53;1;kg;2023-12-26 16:47:31.842
INALPA;Lentejas Inalpa Secas X300g;555.91;;;1853.03;1;kg;2023-12-26 16:47:31.842
EXQUISITA;Budín Exquisita Vainilla X300g;900.0;;;3000.0;1;kg;2023-12-26 16:47:31.842
ARCOR;Surtido Arcor Seleccion 247g;3760.0;;;15222.67;1;kg;2023-12-26 16:47:31.842
9 DE ORO;Galletas 9 De Oro Anillitos Chocolate 120 Gr;178.0;;;1483.33;1;kg;2023-12-26 16:47:31.842
ROYAL;Mousse Royal Chocolate 65g;380.0;;;5846.15;1;kg;2023-12-26 16:47:31.842
CHOCOARROZ;Alfajor Chocoarroz Marroc 22g;520.0;;;2363.64;100;gr;2023-12-26 16:47:31.842
LAVAZZA;Café Molido Lavazza Crema E Gusto X250gr;6621.54;;;26486.16;1;kg;2023-12-26 16:47:31.842
