Brand;Description;Final_price;Original_price;Discount;Regular_price;Regular_price_measure;Regular_price_un;timestamp
CUISINE & CO NBE MP;Porotos Cuisine & Co 300gr;616.0;;;3004.88;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Madalenas Marmoladas Cuisine & Co 200 Gr;776.88;;;3884.4;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Mermelada Ciruela Reducida Calorias C&co;859.95;;;2205.0;1;kg;2023-12-23 11:56:06.003
PEP;Palitos Pep 40 Gr;324.0;;;810.0;100;gr;2023-12-23 11:56:06.003
LA PERLA;Pan Para Hamburguesa La Perla 210g;770.0;;;3666.67;1;kg;2023-12-23 11:56:06.003
DULCE MAMA;Budin Dulce Mamá Marmolado 170g;;;;2347.06;1;kg;2023-12-23 11:56:06.003
CELUSAL;Sal Celusal Entrefina X500gr;346.0;;;692.0;1;kg;2023-12-23 11:56:06.003
BON O BON;Caja Bon O Bon Pinito Navidad X15g;2144.0;;;14293.33;1;kg;2023-12-23 11:56:06.003
PASEO;Galletitas Mini Marineras Paseo 220 Gr;595.0;;;2704.55;1;kg;2023-12-23 11:56:06.003
ARMONIA;Leche En Polvo Modificada Armonia X400gr;1397.76;;;3494.4;1;kg;2023-12-23 11:56:06.003
BAGLEY NEGRO;Alfajor Byn Bagley Blanco X50g;431.0;;;862.0;100;gr;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Rocio Vegetal De Girasol En Aerosol C&co 120 Gr;1329.0;;;10632.0;1;lt;2023-12-23 11:56:06.003
GRANIX;Copos De Maíz Tradicionales Granix 160 Gr;379.25;;;2370.31;1;kg;2023-12-23 11:56:06.003
UNION;Mate Cocido Union X 300 Gr;1852.02;;;6173.4;1;kg;2023-12-23 11:56:06.003
GRANAGUA;Galletitas De Agua Granagua 600 Gr;1353.63;;;22560.5;1;kg;2023-12-23 11:56:06.003
LA CAMPAGNOLA;Mermelada La Campagnola Naranja X454g;1034.0;;;2277.53;1;kg;2023-12-23 11:56:06.003
PEHUAMAR;Palitos Pehuamar Queso X165g;1267.0;;;7678.79;1;kg;2023-12-23 11:56:06.003
TARAGUI;Yerba Mate Taragui 4flex 1/2kg;1483.31;;;2966.62;1;kg;2023-12-23 11:56:06.003
CHOCOARROZ;Alfajor Chocoarroz Dulce De Leche 22g;520.0;;;2363.64;100;gr;2023-12-23 11:56:06.003
DOS ANCLAS;Ajo Deshidratado Dos Anclasx20g;432.0;;;2160.0;100;gr;2023-12-23 11:56:06.003
HILERET;Endulzante Hileret Clasico Forte X 250 Ml;997.36;;;3989.44;1;lt;2023-12-23 11:56:06.003
Tostitos;Nachos Tostitos 200 Gr;3036.0;;;15180.0;1;kg;2023-12-23 11:56:06.003
CADBURY;Chocolate Cadbury Tres Sueños 25g;395.0;;Llevando 3: $263.33 c/u;1580.0;100;gr;2023-12-23 11:56:06.003
ROYAL;Gelatina Royal Frutilla 25g;419.0;;;1676.0;100;gr;2023-12-23 11:56:06.003
INALPA;Choclo Amarillos Inalpa Enteros X300gr;629.0;;$744,15;2480.5;1;kg;2023-12-23 11:56:06.003
KNORR;Bolsas Para Horno Knorr Limon Y Oregano 21g;385.0;;;1833.33;100;gr;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Mermelada De Frutilla Cuisine & Co;1136.77;;;2498.4;1;kg;2023-12-23 11:56:06.003
VALENTE;Madalenas Rellenas Con Ddl Valente X 180g;711.0;;;3555.0;1;kg;2023-12-23 11:56:06.003
KNORR;Caldo Knorr Sabor Carne X 12 Cubos;645.0;;;5657.89;1;kg;2023-12-23 11:56:06.003
UNION;Yerba Mate Union 4flex 1/2kg;1523.38;;;3046.76;1;kg;2023-12-23 11:56:06.003
TERRABUSI;Alfajor Terrabusi Blanco Glaseado 38g;276.24;;;726.95;100;gr;2023-12-23 11:56:06.003
9 DE ORO;Cookies 9 De Oro 120gr;367.0;;;3058.33;1;kg;2023-12-23 11:56:06.003
NESCAFE;Nescafé® Dolca Caramel X 125gr;954.59;;;7636.72;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Crackers Cuisine&co X 3u;804.0;;Llevando 2: $522,6 c/u;2653.47;1;kg;2023-12-23 11:56:06.003
MR POP´S;Chupetines Surtidos Mr Pop Evolution X432g;2714.0;;;6282.41;1;kg;2023-12-23 11:56:06.003
ARCOR;Maní Con Chocolate Arcor;1316.0;;Llevando 2: $658.00 c/u;16450.0;1;kg;2023-12-23 11:56:06.003
WAKAS;Pasta Multicereal Wakas Con Kale X250gr.;1683.0;;;6732.0;1;kg;2023-12-23 11:56:06.003
MOGUL;Gomitas Mogul Anillos 220g;903.0;;;4104.55;1;kg;2023-12-23 11:56:06.003
MENOYO;Vinagre De Manzana Menoyo 1 L;1161.06;;;1161.06;1;lt;2023-12-23 11:56:06.003
DOS ANCLAS;Bicarbonato De Sodio Dos Anclas 25 Gr;248.0;;;992.0;100;gr;2023-12-23 11:56:06.003
BIGGYS;Pochoclos Acaramelados X 100g Biggys;592.8;;;5928.0;1;kg;2023-12-23 11:56:06.003
TIC TAC;Pastillas Tic Tac Dupla Frutilla 33 U;176.07;;;1100.44;100;gr;2023-12-23 11:56:06.003
KINDER;Kinder Huevo Rosa 2 U;1080.41;;;2701.03;100;gr;2023-12-23 11:56:06.003
MOGUL;Gomitas Mogul Conitos 220g;1092.0;;;4963.64;1;kg;2023-12-23 11:56:06.003
EL BROCAL;Mermelada Frutilla Light El Brocal 400 Gr;3680.56;;;9201.4;1;kg;2023-12-23 11:56:06.003
ROYAL;Gelatina Royal Cereza X25gr;372.0;;;1488.0;100;gr;2023-12-23 11:56:06.003
FLOW;Barra Flow De Almendras Piso Chocox180g;1504.31;;;8357.28;1;kg;2023-12-23 11:56:06.003
9 DE ORO;Pepas 9 De Oro Membrillo X140g;444.53;;;3175.21;1;kg;2023-12-23 11:56:06.003
HEINZ;Mayonesa Heinz Light Doy-pack X850gr;1918.5;2558.0;-25%;3009.41;1;kg;2023-12-23 11:56:06.003
HELLMANN´S;Mayonesa Hellmanns Liviana 237g;317.25;423.0;-25%;1784.81;1;kg;2023-12-23 11:56:06.003
MILKA;Chocolate De Leche Aireado Milka 110g;1194.58;;Llevando 3: $796.39 c/u;10859.82;1;kg;2023-12-23 11:56:06.003
INTEGRA;Barra Integra Avena Alm Nuez 41g;561.0;;;1368.29;100;gr;2023-12-23 11:56:06.003
PUREZA;Pan Rallado Integral Pureza X 350 Gr;440.0;;;1257.14;1;kg;2023-12-23 11:56:06.003
PEHUAMAR;Maicitos Pehuamar X260g;2057.0;;;7911.54;1;kg;2023-12-23 11:56:06.003
PEHUAMAR;Papas Fritas Pehuamar Acanalada X485g;3994.0;;;9985.0;1;kg;2023-12-23 11:56:06.003
MORIXE;Rebozador Morixe 1 Kg;623.0;;;623.0;1;kg;2023-12-23 11:56:06.003
PASEO;Galletitas Paseo De Salvado 250gr;431.0;;;1724.0;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Tostadas Light 200gr C&co;879.33;;Llevando 2: $571,56 c/u;4396.65;1;kg;2023-12-23 11:56:06.003
9 DE ORO;Galletas 9 De Oro Anillitos Coco 120 Gr;178.0;;;1483.33;1;kg;2023-12-23 11:56:06.003
CELUSAL;Sal Gruesa Celusal 1 Kg;636.0;;;636.0;1;kg;2023-12-23 11:56:06.003
NESCAO;Polvo Chocolatado Nescao X300gr;635.0;;;2116.67;1;kg;2023-12-23 11:56:06.003
FARGO;Pan Fargo Lacteado 380g;1357.0;;;3524.68;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Galletitas Mini Marineras Clasicas 220 G;479.56;;Llevando 2: $311,71 c/u;2179.82;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Mermelada Frutilla Reducid Calorias C&co;1221.95;;;3133.21;1;kg;2023-12-23 11:56:06.003
NESTLE;Nestlé® Leche Condensada Orgánica X 395gr;1577.45;;Llevando 2: $1.025,34 c/u;3993.54;1;kg;2023-12-23 11:56:06.003
LADDU BAR;Barra Laddu Bar Vegana Cocochoco X 30g;478.0;;;1593.33;100;gr;2023-12-23 11:56:06.003
KRACH-ITOS;Papas Krach-itos Tradicionales X270g;2418.0;;;8955.56;1;kg;2023-12-23 11:56:06.003
BON O BON;Bon O Bon Leche 15 Gr;206.0;;Llevando 3: $137.33 c/u;1373.33;100;gr;2023-12-23 11:56:06.003
JORGITO;Bizcochos Jorgito X 200 Gr;590.26;;;2951.3;1;kg;2023-12-23 11:56:06.003
MOGUL;Mogul Frutillas Acidas;997.0;;;6646.67;1;kg;2023-12-23 11:56:06.003
ARCOR;Caramelos Butter Toffees Dulce De Leche 140g;1003.0;;;7164.29;1;kg;2023-12-23 11:56:06.003
DONUTS;Galletitas Donuts Leche X52g;504.23;;;9696.73;1;kg;2023-12-23 11:56:06.003
SUGUS;Caramelos Sugus Masticables 700 Gr;4048.0;;;5782.86;1;kg;2023-12-23 11:56:06.003
GIACOMO;Capelettini Giacomo Carne 500g;1732.0;;;3464.0;1;kg;2023-12-23 11:56:06.003
ALICANTE;Provenzal Alicante St X25gr;604.0;;;2416.0;100;gr;2023-12-23 11:56:06.003
PASEO;Galletitas De Agua Mini Crackers Paseo 5 Semillas 300 Gr;774.18;;;2580.6;1;kg;2023-12-23 11:56:06.003
COFLER;Chocolate Cofler Block Con Leche 300 Gr;4327.0;;Llevando 3: $2884.67 c/u;14423.33;1;kg;2023-12-23 11:56:06.003
DOS ANCLAS;Pimienta Negra Dos Anclas Molida 25 Gr;578.0;;;2312.0;100;gr;2023-12-23 11:56:06.003
SHIVA;Shiva Mediterraneas X 100 G Sin Tacc;1156.48;;;11564.8;1;kg;2023-12-23 11:56:06.003
Molinos Ala;Arroz Molinos Ala Yamani Est 500gr;2078.0;;;4156.0;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Fideos Cabello De Angel C6c;1310.0;;;2620.0;1;kg;2023-12-23 11:56:06.003
LADDU BAR;Barra Laddu Bar Vegana Coco X 30g;478.0;;;1593.33;100;gr;2023-12-23 11:56:06.003
SHIVA;Shiva Imentón Ahumado X 100 G Sin Tacc;1112.8;;;11128.0;1;kg;2023-12-23 11:56:06.003
HILERET;Endulzante Hileret Mate Liquido X400cc;1506.96;;;3767.4;1;lt;2023-12-23 11:56:06.003
KINDER;Kinder Huevo Celeste 20 Gr;570.18;;;2850.9;100;gr;2023-12-23 11:56:06.003
EL BROCAL;Mermelada El Brocal Frutilla 420 Gr;1985.36;;;4727.05;1;kg;2023-12-23 11:56:06.003
INALPA;Arvejas Inalpa Secas Remojadas X300gr;351.21;;;1170.7;1;kg;2023-12-23 11:56:06.003
GEORGALOS;Turrón De Maní Con Miel Georgalos - 80 Gr;504.0;;Llevando 2: $252.00 c/u;6300.0;1;kg;2023-12-23 11:56:06.003
LA VIRGINIA;Café La Virginia Molido Clasico 250g;1902.0;;;7608.0;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Don Triturado Cuisine & Co (botella);1337.68;;;1379.05;1;kg;2023-12-23 11:56:06.003
KINDER;Huevo Kinder Joy 20 Gr;491.25;;;2456.25;100;gr;2023-12-23 11:56:06.003
MAMA COCINA;Rebozador Para Freir Mamá Cocina 1 Kg;1312.0;;;1312.0;1;kg;2023-12-23 11:56:06.003
LA MORENITA;Cafe Morenita Capsulas Ialiano X52g;4249.0;;;424.9;1;un;2023-12-23 11:56:06.003
OREO;Galletitas Dulces Rellenas Con Crema Oreo Vainilla 118g;430.95;663.0;-35%;5618.64;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Crackers Cuisine&co X 1u;351.0;;Llevando 2: $228,15 c/u;3475.25;1;kg;2023-12-23 11:56:06.003
CACHAMATE;Yerba Mate Cachamate Cpalo Amarilla Fca X 1 Kg.;1808.71;2782.63;-35%;2782.63;1;kg;2023-12-23 11:56:06.003
BIMBO;Pan Con Lino Bimbo X 380g;1809.0;;;4698.7;1;kg;2023-12-23 11:56:06.003
MILKA;Chocolate Con Almendras Milka 55g;705.0;;Llevando 3: $470.00 c/u;12818.18;1;kg;2023-12-23 11:56:06.003
MANI KING;Garrapiñada Mani King - 80 Gr;477.36;;Llevando 2: $238.68 c/u;5967.0;1;kg;2023-12-23 11:56:06.003
CANARIAS;Yerba Canarias Serena 500gr;4600.67;;;9201.34;1;kg;2023-12-23 11:56:06.003
PITUSAS;Galletas Pitusas Mini Chocolate X 160 Gr;651.05;;Llevando 2: $423,18 c/u;4069.06;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Caballa Al Natural Cuisine & Co 380 Gr;1855.0;;$2.317,49;8712.37;1;kg;2023-12-23 11:56:06.003
CADBURY;Chocolate Cadbury Tres Sueños 82g;959.03;;Llevando 3: $639.35 c/u;11695.49;1;kg;2023-12-23 11:56:06.003
DOS HERMANOS;Aritos De Arrroz Dos Hermanos Crema Con Cebolla 80 Gr;650.0;;;8125.0;1;kg;2023-12-23 11:56:06.003
GAROTO;Garoto® Bombones Surtidos Caja X 250gr;2252.17;;Llevando 3: $1501.45 c/u;9008.68;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Crackers Cuisine&co X 5u;1383.0;;Llevando 2: $898,95 c/u;2738.61;1;kg;2023-12-23 11:56:06.003
BON O BON;Bon O Bon Aguila 270 Gr;3805.0;;Llevando 3: $2536.67 c/u;14092.59;1;kg;2023-12-23 11:56:06.003
SUAVECITAS;Galletas Suavecitas Chips X140 Grs;533.89;;Llevando 2: $347,03 c/u;3813.5;1;kg;2023-12-23 11:56:06.003
GEORGALOS;Garrapiñadas Georgalos De Maní X 80 Gr.-paquete;527.0;;Llevando 2: $263.50 c/u;6587.5;1;kg;2023-12-23 11:56:06.003
SALSATI;Salsa Salsati Pomarola X340g;479.0;;;1408.82;1;kg;2023-12-23 11:56:06.003
NESTLE;Crunch® Chocolate Crujiente X 80gr;835.95;;Llevando 3: $557.30 c/u;10449.38;1;kg;2023-12-23 11:56:06.003
LA CAMPAGNOLA;Extracto De Tomate La Campagnola X180g;754.8;;;4193.33;1;kg;2023-12-23 11:56:06.003
VIGENTE;Garbanzos Vigente Secos Remojados X340g;558.76;;;1643.41;1;kg;2023-12-23 11:56:06.003
Tostitos;Nachos Tostitos X129g;1878.0;;;14446.15;1;kg;2023-12-23 11:56:06.003
TARAGUI;Té Verde Taragui En Saquitos 20 Saquitos;438.0;;;1460.0;100;gr;2023-12-23 11:56:06.003
La Providencia;Azucar La Providencia Comun Tipo A X 1kg;1170.4;;;1170.4;1;kg;2023-12-23 11:56:06.003
KINDER;Kinder Huevo Rosa 20 Gr;570.18;;;2850.9;100;gr;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Obleas Sabor Chocolate 100gr C&co;484.0;;;4840.0;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Palitos De Maiz Cuisine & Co 150gr;1154.0;;Llevando 2: $750,1 c/u;7693.33;1;kg;2023-12-23 11:56:06.003
FORMIS;Galletitas Polvorita Chocolate-vainilla 81g;260.0;;;3209.88;1;kg;2023-12-23 11:56:06.003
CABRALES;Cafe Cabrales Espressarte Deciso 55 Gr;5418.24;;;98513.45;1;kg;2023-12-23 11:56:06.003
TERRABUSI;Alfajor Terrabusi Chocolate Clásico 50g;297.65;;;595.3;100;gr;2023-12-23 11:56:06.003
OKEBON;Galletitas Okebon Leche Con Dulce De Leche 273 Gr;458.43;;Llevando 2: $297,98 c/u;1679.23;1;kg;2023-12-23 11:56:06.003
MAMA COCINA;Rebozador Mamá Cocina Para Horno 1 Kg;1650.0;;;1650.0;1;kg;2023-12-23 11:56:06.003
EQUALSWEET;Edulcorante Equalsweet Stevia 40gr;1230.38;;;3075.95;100;gr;2023-12-23 11:56:06.003
BAGLEY;Galletas Cereales Bagley Salvado X169g;400.0;;Llevando 2: $260 c/u;2366.86;1;kg;2023-12-23 11:56:06.003
EL BROCAL;Mermelada El Brocal X420gr;3118.96;;;7426.1;1;kg;2023-12-23 11:56:06.003
JORGITO;Alfajores Mini Negros Con Mousse Jorgito 128 Gr;1359.06;;;10617.66;1;kg;2023-12-23 11:56:06.003
DOS HERMANOS;Galletas De Arroz Dos Hermanos Con Sal 120 Gr;440.29;;;3669.08;1;kg;2023-12-23 11:56:06.003
BARILLA;Fideos Spaghettoni Barilla 500 Gr;5868.15;;;11736.3;1;kg;2023-12-23 11:56:06.003
PAMPA GOURMET;Vinagre Manz Organico Pampa Gour 250gr;2740.91;;;10963.64;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Sopa Instantánea Sabor Pollo 65 Gr C&co;1341.0;;;20630.77;1;kg;2023-12-23 11:56:06.003
BON O BON;Obleas Bon O Bon Bañadas En Chocolate Con Leche 30 Gr;468.0;;Llevando 2: $234.00 c/u;1560.0;100;gr;2023-12-23 11:56:06.003
BELDENT;Chicle Menta Beldent Infinit 26,6g;620.0;;;2296.3;100;gr;2023-12-23 11:56:06.003
COWS PURE;Ghee Manteca Clarificada Cow's Pure 300g;4525.0;;;15083.33;1;kg;2023-12-23 11:56:06.003
MOGUL;Gomitas Mogul Jelly Buttons 220g;1092.0;;;4963.64;1;kg;2023-12-23 11:56:06.003
ZUCARITAS;Copos De Maiz Zucarita Kelloggs X240g;1257.81;;;5240.88;1;kg;2023-12-23 11:56:06.003
BON O BON;Alfajor Bon O Bon Mini 117 Grs;1203.0;;;10282.05;1;kg;2023-12-23 11:56:06.003
BANANITA DOLCA;Nestlé® Bananita Dolca X 14gr;325.0;;Llevando 2: $162.50 c/u;2321.43;100;gr;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Tostadas Finas salvado 140 Gr Cuisine & Co;1130.93;;Llevando 2: $735,1 c/u;8078.07;1;kg;2023-12-23 11:56:06.003
LA MORENITA;Café Morenita Intenso Saquito X110g;1545.0;;;14045.45;1;kg;2023-12-23 11:56:06.003
CELUSAL;Sal Celusal Gruesa X500gr;371.0;;;742.0;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Obleas Sabor Limon 100gr Cuisine & Co;484.0;;;4840.0;1;kg;2023-12-23 11:56:06.003
OLIOVITA;Aceite De Oliva Oliovita Clásico 250 Ml;4946.28;;;19785.12;1;lt;2023-12-23 11:56:06.003
CROWIE;Barritas Arroz X 3 Unid - Marroc;683.0;;Llevando 2: $512,25 c/u;5691.67;100;gr;2023-12-23 11:56:06.003
HILERET;Endulzante Hileret Zucra X 200 Ml;1482.0;;;7410.0;1;lt;2023-12-23 11:56:06.003
MAMA COCINA;Rebozador Mama Cocina Tipo Panko 400g;842.0;;;2105.0;1;kg;2023-12-23 11:56:06.003
ARCOR;Mermelada Arcor Light Frasco Fruti X390g;1617.0;;;4146.15;1;kg;2023-12-23 11:56:06.003
PITUSAS;Galletas Pitusas Mini Frutilla X 160 Gr;651.05;;Llevando 2: $423,18 c/u;4069.06;1;kg;2023-12-23 11:56:06.003
MENOYO;Vinagre De Vino Menoyo 500 Ml;539.0;;;1078.0;1;lt;2023-12-23 11:56:06.003
LA TRANQUERA;Yerba la tranquera selecc especial - nm 6 x 1 kg;3110.07;;Llevando 2: $2.332,55 c/u;3110.07;1;kg;2023-12-23 11:56:06.003
LASFOR;Almohaditas Lasfor Chocolate Suizo 200 Grs;1102.77;;Llevando 2: $827,08 c/u;5513.85;1;kg;2023-12-23 11:56:06.003
FAVINCO;Jugo De Limon Favinco X500 Ml;891.69;;;1783.38;1;lt;2023-12-23 11:56:06.003
CUISINE&CO NBE;Miel De Abejas Cuisine&co 500gr;1872.97;;;3745.94;1;kg;2023-12-23 11:56:06.003
LA TRANQUERA;Mate Cocido La Tranquera Trad X62,5g;716.87;;Llevando 2: $537,65 c/u;1146.99;1;kg;2023-12-23 11:56:06.003
BARILLA;Fideos Bavette Barilla 500 Gr;5868.15;;;11736.3;1;kg;2023-12-23 11:56:06.003
Molinos Ala;Arroz Molinos Ala Carnaroli Est 500gr;2078.0;;;4156.0;1;kg;2023-12-23 11:56:06.003
SUGUS;Mast.ftales.arcor 36x120g;384.0;;;3200.0;1;kg;2023-12-23 11:56:06.003
NESCAFE;Nescafé® Dolca Original X 170gr;4263.81;;Llevando 2: $2131.91 c/u;25081.24;1;kg;2023-12-23 11:56:06.003
GEORGALOS;Turron Georgalos De Mani S/frutas At Tipo S/frutas Articulo 1358;757.0;;Llevando 2: $378.50 c/u;8411.11;1;kg;2023-12-23 11:56:06.003
LA CAMPAGNOLA;Mermelada La Campagnola Selección Frutilla X390g;1943.0;;;4982.05;1;kg;2023-12-23 11:56:06.003
GALLO;Risotto Gallo A La Española X240g;2496.0;;;10400.0;1;kg;2023-12-23 11:56:06.003
BON O BON;Pasta De Mani Bon O Bon 290gr;1137.75;1517.0;-25%;5231.03;1;kg;2023-12-23 11:56:06.003
Crisppino;Galletitas Snack Crisppino Mini Queso 50 Gr;401.77;;;803.54;100;gr;2023-12-23 11:56:06.003
TARAGUI;Mate Cocido Taragui S/e F.diamantado10x25x3gr;569.79;;;7597.2;1;kg;2023-12-23 11:56:06.003
9 DE ORO;Cookies 9 De Oro Chips Colores 120gr;397.0;;;3308.33;1;kg;2023-12-23 11:56:06.003
LA ESPAÑOLA;Aceite De Oliva La Española Extra Virgen 250 Ml;6136.0;;;24544.0;1;lt;2023-12-23 11:56:06.003
VERDEFLOR;Yerba Mate Verdeflor Con Palo X 1 Kg-paq-kg-1;1699.65;2614.85;-35%;2614.85;1;kg;2023-12-23 11:56:06.003
LA CAMPAGNOLA;Salsa Barbacoa La Campagnola;401.25;535.0;-25%;2140.0;1;kg;2023-12-23 11:56:06.003
MOGUL;Gomitas Mogul Frutales 50g;321.0;;;642.0;100;gr;2023-12-23 11:56:06.003
HILERET;Endulzante Hileret Sweet X 400 Ml;1954.16;;;4885.4;1;lt;2023-12-23 11:56:06.003
NESFIT;Cereal Nesfit® X 220gr;1072.74;;;4876.09;1;kg;2023-12-23 11:56:06.003
BIMBO;Vainillas Bimbo X 6u;379.0;;;5053.33;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Budin Sabor Vainilla Con Chips 170gr C&co;535.39;892.32;-40%;5248.94;1;kg;2023-12-23 11:56:06.003
MAIZENA;Almidon De Maiz Maizena Sin Tacc X200g;374.25;499.0;-25%;2268.18;1;kg;2023-12-23 11:56:06.003
WAKAS;Pasta Multicereal Wakas Con Chia 250gr;1683.0;;;6732.0;1;kg;2023-12-23 11:56:06.003
CRIOLLITAS;Tostadas Crio Arroz 110g;924.0;;;8400.0;1;kg;2023-12-23 11:56:06.003
DOS HERMANOS;Arroz Dos Hermanos Yamani;2010.85;;;4021.7;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Leche En Polvo Descremada C & C 400gr;2401.82;;;6004.55;1;kg;2023-12-23 11:56:06.003
MILKA;Chocolate Con Leche Milka 150g;2272.0;;Llevando 3: $1514.67 c/u;15146.67;1;kg;2023-12-23 11:56:06.003
BANANITA DOLCA;Nestlé® Bananita Dolca X 30gr;578.0;;Llevando 2: $289.00 c/u;1926.67;100;gr;2023-12-23 11:56:06.003
TARAGUI;Té Taragui Diamantado 25 Saq;397.87;;;795.74;100;gr;2023-12-23 11:56:06.003
ARCOR;Chupetines Mr. Pops Frutal 125 Gr;473.0;;;3784.0;1;kg;2023-12-23 11:56:06.003
KNORR;Bolsas Para Horno Knorr Cebolla Y Ajo 21g;420.0;;;2000.0;100;gr;2023-12-23 11:56:06.003
CROWIE;Barrita De Arroz Crowie Chocolate Blanco 3 U;683.0;;Llevando 2: $512,25 c/u;5691.67;100;gr;2023-12-23 11:56:06.003
Crisppino;Galletitas Snack Crisppino Mini Crema Y Ciboulette 50 Gr;401.77;;;803.54;100;gr;2023-12-23 11:56:06.003
ARCOR;Salsa Arcor Bolognesa X340g;466.0;;;1370.59;1;kg;2023-12-23 11:56:06.003
OLIOVITA;Aceite De Oliva Oliovita Clásico 500 Ml;6955.75;;;13911.5;1;lt;2023-12-23 11:56:06.003
ALICANTE;Azafran Alicante St 2/2dg;2392.0;;;1196.0;1;un;2023-12-23 11:56:06.003
ROSAMONTE;Yerba Mate Rosamonte Con Palo Suave 1 Kg;2695.16;;;2695.16;1;kg;2023-12-23 11:56:06.003
STANI;Palitos De La Selva 660gr;5139.94;;;7787.79;1;kg;2023-12-23 11:56:06.003
9 DE ORO;Galletas Rellenas 9 De Galleta 9 De Oro Chocolate Rellena Chocolate X120gr;357.0;;;2975.0;1;kg;2023-12-23 11:56:06.003
9 DE ORO;Galleta 9 De Oro Chocolate Rellena Limon X 120 Gr;357.0;;;2975.0;1;kg;2023-12-23 11:56:06.003
MORIXE;Bizcochuelo Morixe Vainilla 540 Gr;604.5;806.0;-25%;1492.59;1;kg;2023-12-23 11:56:06.003
ROMANCE;Yerba Mate Romance Con Palo Original X1kg;3100.0;;;3100.0;1;kg;2023-12-23 11:56:06.003
AMANDA;Yerba Mate Amanada Serranas X500gg;1152.0;;;2304.0;1;kg;2023-12-23 11:56:06.003
ALICANTE;Oregano Alicante St X25gr;721.0;;;2884.0;100;gr;2023-12-23 11:56:06.003
9 DE ORO;Galleta 9 De Oro Vainilla Relleno Limon X120gr;396.0;;;3300.0;1;kg;2023-12-23 11:56:06.003
GALLO;Arroz Preparado Gallo Verdeo X240gr;617.0;;;2570.83;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Mani Pelado Cuisine & Co 120gr;1074.0;;Llevando 2: $698,1 c/u;8950.0;1;kg;2023-12-23 11:56:06.003
KRACH-ITOS;Chizitos Krach-itos Sabor Queso X170g;1345.0;;;7911.76;1;kg;2023-12-23 11:56:06.003
KINDER;Huevo Kinder Joy T2 Box Cr Lei 40g;1184.27;;;2960.68;100;gr;2023-12-23 11:56:06.003
KRACH-ITOS;Papas Krach-itos Tradicionales X115g;1331.0;;;11573.91;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Leche En Polvo Entera Cuisine&co;2401.82;;;6004.55;1;kg;2023-12-23 11:56:06.003
KNORR;Salsa Para Pizza Knorr 340 G;473.0;;;1391.18;1;kg;2023-12-23 11:56:06.003
CACHAFAZ;Alfajores De Chocolate Con Leche Cachafaz Relleno 294 Gr 6 U;5864.0;;;19945.58;1;kg;2023-12-23 11:56:06.003
LA CAMPAGNOLA;Mermelada La Campagnola B.c +f Damasco X390g;1201.0;;;3079.49;1;kg;2023-12-23 11:56:06.003
LA TRANQUERA;Mate Cocido La Tranquera Trad X125g;1362.13;;Llevando 2: $1.021,6 c/u;10897.04;1;kg;2023-12-23 11:56:06.003
BARILOCHE;Turron Bariloche Mani Con Miel Blando Tableta 120 Gr;805.0;;Llevando 2: $402.50 c/u;8050.0;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Yerba Mate Cuisine & Co 1 Kg;2544.81;;;2544.81;1;kg;2023-12-23 11:56:06.003
LA VIRGINIA;Cafe La Virginia Capsulas Intenso X52g;3193.0;;;319.3;1;un;2023-12-23 11:56:06.003
NESCAFE;Nescafe Dolca Chocomocha X125g;1098.99;;;8791.92;1;kg;2023-12-23 11:56:06.003
CACHAMAI;Té Cachamai Hierbas Digestivas En Saquitos X 20 Un;423.56;;;1411.87;100;gr;2023-12-23 11:56:06.003
VIZZIO;Almendras Vizzio Con Chocolate X72 Grs;1696.0;;Llevando 2: $848.00 c/u;23555.56;1;kg;2023-12-23 11:56:06.003
CUISINE & CO NBE MP;Miss Hojaldre - Larguitas Cuisine & Co;649.0;;;4326.67;1;kg;2023-12-23 11:56:06.003
BARILOCHE;Mani Con Chocolate Bariloche Bolsa 120 Gr.;1322.0;;Llevando 2: $661.00 c/u;11016.67;1;kg;2023-12-23 11:56:06.003
